Hidden Gem Score,IMDb Votes,Rotten Tomatoes Score,Metacritic Score,IMDb Score,Genre
8,5328.0,0.0,0.0,51.0,1119.0
8,5657.0,0.0,0.0,45.0,729.0
4,-1.0,90.0,70.0,51.0,971.0
2,-1.0,40.0,39.0,39.0,332.0
3,-1.0,63.0,46.0,43.0,-1.0
3,-1.0,67.0,57.0,45.0,1197.0
6,-1.0,0.0,0.0,46.0,548.0
3,-1.0,0.0,53.0,45.0,791.0
6,-1.0,71.0,0.0,49.0,836.0
8,2227.0,0.0,0.0,44.0,1280.0
4,-1.0,96.0,62.0,56.0,1225.0
2,-1.0,51.0,39.0,39.0,901.0
7,-1.0,0.0,0.0,41.0,836.0
3,5731.0,57.0,35.0,45.0,319.0
6,-1.0,81.0,0.0,41.0,-1.0
4,184.0,0.0,0.0,56.0,616.0
8,1630.0,0.0,0.0,55.0,1159.0
5,-1.0,92.0,58.0,41.0,899.0
8,1337.0,0.0,0.0,45.0,1119.0
2,-1.0,38.0,28.0,24.0,202.0
8,4919.0,0.0,0.0,50.0,544.0
8,4824.0,68.0,0.0,39.0,1227.0
2,-1.0,38.0,21.0,41.0,964.0
2,-1.0,0.0,0.0,29.0,804.0
3,-1.0,0.0,0.0,40.0,-1.0
8,4894.0,0.0,0.0,49.0,1159.0
8,2662.0,0.0,0.0,49.0,1019.0
3,-1.0,77.0,50.0,39.0,-1.0
2,5076.0,50.0,42.0,40.0,98.0
8,794.0,82.0,0.0,43.0,1119.0
7,-1.0,0.0,69.0,48.0,865.0
8,5668.0,90.0,0.0,42.0,1119.0
2,-1.0,24.0,25.0,34.0,1267.0
4,-1.0,94.0,0.0,57.0,1119.0
8,1046.0,0.0,0.0,41.0,836.0
3,-1.0,84.0,62.0,52.0,804.0
8,1141.0,0.0,0.0,50.0,-1.0
3,-1.0,82.0,64.0,56.0,1119.0
7,1921.0,59.0,0.0,37.0,836.0
8,2228.0,73.0,0.0,40.0,138.0
1,-1.0,36.0,14.0,14.0,-1.0
8,1921.0,59.0,0.0,38.0,-1.0
4,-1.0,96.0,67.0,55.0,197.0
2,-1.0,32.0,37.0,29.0,1264.0
3,-1.0,65.0,47.0,43.0,582.0
7,-1.0,0.0,0.0,52.0,1119.0
3,-1.0,79.0,65.0,52.0,-1.0
7,4705.0,64.0,0.0,40.0,1119.0
2,-1.0,23.0,37.0,41.0,292.0
8,3609.0,0.0,0.0,52.0,1280.0
3,-1.0,0.0,65.0,45.0,1266.0
6,-1.0,99.0,58.0,57.0,1075.0
3,-1.0,87.0,61.0,44.0,958.0
3,-1.0,83.0,0.0,36.0,1019.0
3,-1.0,73.0,52.0,54.0,-1.0
3,-1.0,0.0,0.0,52.0,-1.0
7,-1.0,0.0,0.0,48.0,1214.0
7,2568.0,0.0,0.0,52.0,544.0
5,-1.0,63.0,52.0,46.0,230.0
6,-1.0,4.0,0.0,50.0,1214.0
3,-1.0,88.0,60.0,46.0,810.0
3,-1.0,65.0,45.0,44.0,86.0
4,2252.0,100.0,78.0,58.0,384.0
7,-1.0,68.0,0.0,37.0,836.0
5,-1.0,67.0,56.0,46.0,1119.0
4,-1.0,96.0,76.0,46.0,249.0
2,-1.0,16.0,32.0,37.0,836.0
3,-1.0,74.0,43.0,46.0,1161.0
3,-1.0,87.0,60.0,51.0,810.0
3,-1.0,0.0,0.0,43.0,463.0
2,-1.0,15.0,32.0,42.0,-1.0
3,-1.0,67.0,42.0,47.0,825.0
4,-1.0,0.0,0.0,59.0,-1.0
8,1993.0,0.0,0.0,46.0,1297.0
3,1560.0,87.0,44.0,48.0,832.0
7,-1.0,87.0,41.0,39.0,958.0
8,-1.0,0.0,0.0,50.0,1119.0
1,-1.0,3.0,12.0,30.0,-1.0
1,-1.0,9.0,27.0,34.0,901.0
8,3920.0,0.0,0.0,41.0,730.0
9,566.0,94.0,0.0,46.0,1239.0
7,-1.0,0.0,0.0,47.0,994.0
6,-1.0,74.0,49.0,42.0,959.0
3,-1.0,63.0,43.0,46.0,924.0
8,717.0,0.0,0.0,54.0,1280.0
3,-1.0,68.0,54.0,44.0,836.0
6,-1.0,78.0,0.0,42.0,1119.0
1,-1.0,18.0,28.0,29.0,913.0
8,1513.0,55.0,0.0,40.0,1119.0
3,-1.0,75.0,0.0,38.0,115.0
4,-1.0,87.0,0.0,55.0,865.0
8,-1.0,92.0,0.0,52.0,-1.0
8,1445.0,0.0,0.0,52.0,994.0
4,-1.0,0.0,0.0,53.0,230.0
8,774.0,0.0,0.0,41.0,1124.0
1,-1.0,19.0,82.0,12.0,1119.0
7,2043.0,61.0,0.0,28.0,912.0
8,2863.0,0.0,0.0,43.0,865.0
2,-1.0,0.0,45.0,38.0,1191.0
8,4857.0,0.0,0.0,49.0,1280.0
3,-1.0,77.0,47.0,51.0,953.0
8,995.0,0.0,0.0,43.0,1281.0
2,-1.0,35.0,40.0,36.0,387.0
8,1888.0,0.0,0.0,49.0,1119.0
2,-1.0,49.0,0.0,32.0,252.0
8,2804.0,0.0,0.0,44.0,1119.0
8,3135.0,81.0,0.0,47.0,1116.0
8,5264.0,0.0,0.0,48.0,1214.0
9,-1.0,0.0,0.0,58.0,1166.0
2,-1.0,50.0,46.0,43.0,-1.0
3,-1.0,66.0,0.0,49.0,1119.0
2,-1.0,49.0,42.0,40.0,203.0
3,-1.0,20.0,45.0,29.0,958.0
3,-1.0,0.0,0.0,46.0,1255.0
2,-1.0,21.0,32.0,28.0,1267.0
8,3920.0,0.0,0.0,48.0,1062.0
4,-1.0,92.0,70.0,52.0,166.0
2,-1.0,45.0,43.0,36.0,216.0
2,-1.0,31.0,24.0,42.0,276.0
1,-1.0,22.0,31.0,8.0,288.0
3,872.0,0.0,0.0,50.0,381.0
4,-1.0,0.0,0.0,64.0,901.0
4,-1.0,0.0,0.0,55.0,1119.0
3,-1.0,68.0,49.0,29.0,53.0
0,-1.0,2.0,4.0,6.0,912.0
6,-1.0,0.0,0.0,63.0,836.0
4,-1.0,83.0,69.0,59.0,244.0
6,3716.0,0.0,0.0,55.0,496.0
8,3154.0,0.0,0.0,41.0,411.0
8,2.0,0.0,0.0,45.0,1119.0
4,-1.0,0.0,0.0,52.0,1227.0
8,2043.0,0.0,0.0,46.0,641.0
8,3920.0,0.0,0.0,41.0,747.0
7,-1.0,0.0,0.0,42.0,836.0
7,1814.0,74.0,0.0,40.0,730.0
3,-1.0,0.0,72.0,38.0,1188.0
6,-1.0,93.0,0.0,43.0,177.0
8,4338.0,4.0,0.0,39.0,1204.0
6,-1.0,0.0,0.0,49.0,836.0
8,-1.0,0.0,0.0,52.0,901.0
4,-1.0,0.0,0.0,60.0,865.0
8,2194.0,78.0,0.0,40.0,582.0
5,4166.0,79.0,55.0,42.0,190.0
9,2550.0,0.0,0.0,59.0,1317.0
3,-1.0,52.0,55.0,43.0,203.0
8,1497.0,0.0,0.0,49.0,1062.0
7,-1.0,59.0,0.0,27.0,-1.0
8,-1.0,95.0,64.0,39.0,-1.0
2,-1.0,43.0,40.0,40.0,958.0
4,-1.0,0.0,0.0,63.0,836.0
4,-1.0,0.0,0.0,58.0,-1.0
8,5634.0,0.0,0.0,48.0,1116.0
1,-1.0,13.0,7.0,23.0,1264.0
3,3267.0,67.0,53.0,53.0,1119.0
3,-1.0,0.0,68.0,47.0,971.0
8,2466.0,0.0,0.0,42.0,629.0
7,-1.0,77.0,55.0,43.0,1119.0
3,-1.0,59.0,0.0,53.0,999.0
7,-1.0,0.0,0.0,42.0,1019.0
8,5512.0,0.0,0.0,50.0,836.0
3,-1.0,86.0,58.0,55.0,1124.0
2,-1.0,39.0,43.0,38.0,836.0
8,1060.0,0.0,0.0,49.0,1019.0
1,-1.0,20.0,27.0,27.0,86.0
4,-1.0,98.0,68.0,53.0,971.0
4,-1.0,0.0,0.0,57.0,1119.0
3,-1.0,71.0,49.0,46.0,1266.0
8,1285.0,0.0,0.0,58.0,203.0
1,-1.0,16.0,25.0,33.0,999.0
9,835.0,0.0,0.0,56.0,1119.0
3,-1.0,86.0,62.0,37.0,254.0
1,-1.0,10.0,25.0,31.0,-1.0
7,2299.0,0.0,0.0,51.0,950.0
2,-1.0,34.0,0.0,33.0,-1.0
1,-1.0,11.0,25.0,25.0,1209.0
8,5209.0,0.0,0.0,48.0,1019.0
8,5790.0,0.0,0.0,49.0,1214.0
8,1993.0,0.0,0.0,51.0,1281.0
6,-1.0,95.0,24.0,50.0,836.0
3,-1.0,79.0,56.0,42.0,-1.0
4,-1.0,0.0,0.0,59.0,-1.0
8,-1.0,0.0,0.0,56.0,-1.0
9,1245.0,0.0,0.0,56.0,1019.0
8,2872.0,0.0,0.0,42.0,1116.0
8,5264.0,87.0,60.0,49.0,1119.0
3,-1.0,0.0,0.0,50.0,971.0
8,306.0,0.0,0.0,52.0,581.0
6,-1.0,88.0,68.0,34.0,836.0
7,2014.0,0.0,0.0,48.0,1255.0
5,-1.0,0.0,0.0,41.0,-1.0
7,1401.0,0.0,0.0,43.0,190.0
6,-1.0,0.0,0.0,45.0,1210.0
3,-1.0,0.0,0.0,51.0,1119.0
2,-1.0,45.0,42.0,33.0,117.0
5,3215.0,35.0,39.0,42.0,-1.0
2,-1.0,55.0,49.0,37.0,1227.0
8,5577.0,0.0,0.0,49.0,836.0
3,-1.0,66.0,0.0,39.0,-1.0
7,-1.0,0.0,0.0,52.0,1019.0
1,-1.0,17.0,24.0,37.0,1264.0
8,5328.0,0.0,0.0,41.0,641.0
8,1079.0,0.0,0.0,46.0,641.0
8,3542.0,0.0,0.0,41.0,1281.0
8,4082.0,0.0,0.0,46.0,1106.0
6,3812.0,0.0,0.0,53.0,438.0
7,-1.0,50.0,0.0,42.0,901.0
3,-1.0,92.0,73.0,40.0,284.0
2,-1.0,22.0,36.0,39.0,254.0
3,-1.0,94.0,64.0,44.0,-1.0
3,-1.0,66.0,47.0,42.0,53.0
2,-1.0,42.0,0.0,19.0,-1.0
8,1423.0,0.0,0.0,42.0,-1.0
7,-1.0,62.0,46.0,32.0,901.0
7,5799.0,81.0,49.0,29.0,1227.0
8,4100.0,0.0,0.0,46.0,836.0
8,4919.0,0.0,0.0,44.0,836.0
8,4961.0,0.0,0.0,52.0,1289.0
4,-1.0,92.0,65.0,53.0,1119.0
3,-1.0,71.0,58.0,44.0,117.0
3,-1.0,55.0,0.0,42.0,190.0
8,-1.0,0.0,0.0,50.0,836.0
1,-1.0,7.0,22.0,37.0,1153.0
8,383.0,0.0,0.0,47.0,1119.0
1,504.0,9.0,22.0,40.0,958.0
2,-1.0,12.0,35.0,37.0,152.0
2,-1.0,55.0,48.0,32.0,1264.0
2,-1.0,37.0,31.0,44.0,1225.0
4,-1.0,66.0,0.0,32.0,901.0
7,3.0,0.0,0.0,41.0,1119.0
8,-1.0,4.0,65.0,48.0,1058.0
4,84.0,90.0,0.0,55.0,218.0
4,-1.0,0.0,0.0,59.0,1119.0
5,-1.0,4.0,0.0,57.0,1230.0
4,-1.0,89.0,75.0,53.0,-1.0
6,-1.0,66.0,0.0,32.0,1146.0
4,-1.0,89.0,73.0,53.0,781.0
4,-1.0,97.0,67.0,46.0,-1.0
8,-1.0,0.0,0.0,49.0,663.0
4,-1.0,71.0,55.0,39.0,901.0
7,5570.0,67.0,0.0,39.0,1019.0
1,-1.0,69.0,26.0,30.0,825.0
4,-1.0,0.0,0.0,58.0,205.0
5,4701.0,0.0,0.0,49.0,1119.0
1,-1.0,17.0,10.0,40.0,999.0
4,-1.0,95.0,74.0,50.0,-1.0
3,-1.0,77.0,56.0,47.0,136.0
8,2747.0,0.0,0.0,54.0,1119.0
8,3691.0,0.0,0.0,42.0,1197.0
9,4082.0,0.0,0.0,59.0,773.0
7,1480.0,67.0,0.0,42.0,1214.0
8,3770.0,0.0,0.0,51.0,581.0
1,-1.0,17.0,24.0,35.0,86.0
8,2891.0,0.0,0.0,47.0,-1.0
5,-1.0,0.0,0.0,46.0,555.0
3,-1.0,77.0,0.0,51.0,471.0
7,691.0,56.0,0.0,41.0,1019.0
2,-1.0,24.0,0.0,41.0,1174.0
5,-1.0,81.0,0.0,42.0,255.0
2,5250.0,44.0,29.0,43.0,292.0
5,-1.0,55.0,0.0,40.0,1189.0
8,2531.0,0.0,0.0,56.0,1166.0
8,5634.0,0.0,0.0,47.0,1106.0
6,-1.0,87.0,63.0,45.0,1218.0
4,-1.0,99.0,75.0,52.0,1125.0
4,-1.0,96.0,0.0,56.0,717.0
2,-1.0,18.0,29.0,41.0,152.0
7,-1.0,0.0,0.0,48.0,1004.0
8,-1.0,0.0,0.0,49.0,1119.0
6,3802.0,72.0,49.0,41.0,1214.0
4,-1.0,100.0,62.0,58.0,1214.0
7,-1.0,0.0,0.0,50.0,1159.0
8,2662.0,75.0,0.0,38.0,1218.0
3,-1.0,66.0,46.0,43.0,774.0
8,3113.0,0.0,0.0,43.0,836.0
2,-1.0,20.0,32.0,32.0,901.0
3,2830.0,0.0,60.0,44.0,999.0
8,5807.0,0.0,0.0,46.0,-1.0
2,-1.0,44.0,42.0,40.0,98.0
2,-1.0,38.0,18.0,48.0,804.0
9,4961.0,0.0,0.0,65.0,1087.0
3,-1.0,53.0,43.0,51.0,791.0
8,353.0,0.0,0.0,49.0,411.0
8,1513.0,0.0,0.0,47.0,1019.0
3,-1.0,94.0,62.0,38.0,966.0
8,5533.0,0.0,0.0,51.0,1054.0
5,-1.0,0.0,0.0,52.0,1005.0
1,-1.0,1.0,19.0,28.0,189.0
3,1584.0,55.0,50.0,38.0,994.0
1,-1.0,10.0,12.0,28.0,289.0
7,-1.0,0.0,0.0,50.0,836.0
2,-1.0,34.0,40.0,37.0,-1.0
8,5254.0,0.0,0.0,48.0,86.0
4,-1.0,95.0,72.0,59.0,1279.0
3,-1.0,63.0,0.0,40.0,1264.0
3,-1.0,0.0,69.0,53.0,1174.0
8,933.0,99.0,73.0,49.0,-1.0
1,-1.0,3.0,20.0,30.0,-1.0
3,-1.0,81.0,60.0,41.0,1231.0
3,3934.0,0.0,0.0,50.0,75.0
7,2028.0,0.0,0.0,45.0,1227.0
2,-1.0,38.0,36.0,32.0,942.0
4,-1.0,90.0,0.0,57.0,1119.0
6,-1.0,65.0,53.0,46.0,694.0
4,5052.0,71.0,46.0,51.0,1214.0
9,4601.0,0.0,0.0,57.0,1062.0
8,1993.0,0.0,0.0,54.0,1119.0
8,4083.0,4.0,0.0,31.0,901.0
2,-1.0,42.0,0.0,13.0,75.0
5,-1.0,0.0,0.0,47.0,-1.0
8,4248.0,0.0,0.0,50.0,1252.0
4,-1.0,0.0,0.0,58.0,971.0
3,-1.0,81.0,58.0,42.0,901.0
8,755.0,0.0,0.0,46.0,1062.0
4,-1.0,88.0,73.0,49.0,1227.0
3,-1.0,57.0,44.0,42.0,-1.0
8,4686.0,4.0,0.0,42.0,1063.0
5,-1.0,84.0,63.0,37.0,865.0
3,-1.0,62.0,0.0,44.0,901.0
2,-1.0,22.0,52.0,38.0,810.0
8,1719.0,0.0,65.0,43.0,1080.0
3,-1.0,70.0,48.0,42.0,901.0
3,-1.0,0.0,0.0,49.0,901.0
3,-1.0,79.0,63.0,40.0,891.0
6,-1.0,65.0,0.0,39.0,86.0
3,-1.0,60.0,59.0,37.0,865.0
4,-1.0,51.0,22.0,31.0,836.0
8,2475.0,0.0,0.0,53.0,669.0
6,-1.0,63.0,0.0,46.0,778.0
2,-1.0,29.0,40.0,40.0,288.0
8,207.0,0.0,0.0,58.0,1072.0
3,-1.0,60.0,52.0,33.0,901.0
2,-1.0,16.0,39.0,40.0,-1.0
1,-1.0,15.0,29.0,33.0,599.0
8,427.0,0.0,0.0,46.0,1019.0
8,4059.0,0.0,0.0,48.0,1119.0
4,-1.0,99.0,70.0,52.0,836.0
8,4505.0,77.0,0.0,38.0,379.0
2,-1.0,29.0,30.0,31.0,1318.0
8,777.0,0.0,0.0,54.0,932.0
8,5657.0,0.0,0.0,45.0,729.0
8,3222.0,88.0,0.0,40.0,1124.0
8,-1.0,99.0,56.0,50.0,1019.0
3,-1.0,87.0,60.0,46.0,116.0
8,4959.0,0.0,0.0,50.0,-1.0
2,2084.0,50.0,50.0,41.0,11.0
8,-1.0,0.0,0.0,57.0,-1.0
5,-1.0,101.0,81.0,60.0,1118.0
8,2120.0,0.0,0.0,45.0,-1.0
2,-1.0,64.0,39.0,36.0,-1.0
5,-1.0,55.0,0.0,39.0,-1.0
8,4961.0,0.0,0.0,44.0,1019.0
1,-1.0,3.0,25.0,23.0,1264.0
1,-1.0,11.0,0.0,14.0,273.0
3,-1.0,82.0,66.0,48.0,801.0
6,-1.0,4.0,0.0,58.0,836.0
8,5085.0,0.0,0.0,59.0,686.0
8,3447.0,0.0,0.0,48.0,-1.0
8,3803.0,0.0,0.0,45.0,-1.0
3,-1.0,81.0,65.0,57.0,971.0
2,-1.0,40.0,36.0,38.0,961.0
4,-1.0,87.0,69.0,51.0,1214.0
2,-1.0,15.0,34.0,30.0,217.0
2,-1.0,37.0,0.0,36.0,292.0
7,1556.0,56.0,0.0,46.0,1167.0
3,-1.0,0.0,69.0,35.0,1184.0
6,-1.0,72.0,0.0,39.0,-1.0
8,4478.0,0.0,0.0,45.0,581.0
7,-1.0,95.0,66.0,43.0,1119.0
8,4105.0,4.0,0.0,37.0,1119.0
3,-1.0,66.0,38.0,45.0,958.0
6,-1.0,0.0,0.0,50.0,999.0
8,-1.0,0.0,0.0,61.0,836.0
7,2307.0,67.0,0.0,45.0,1214.0
8,-1.0,97.0,0.0,41.0,1119.0
2,-1.0,52.0,42.0,40.0,958.0
2,-1.0,17.0,38.0,33.0,964.0
8,2685.0,4.0,0.0,54.0,836.0
3,-1.0,0.0,0.0,52.0,971.0
6,-1.0,0.0,0.0,51.0,971.0
3,-1.0,49.0,45.0,48.0,325.0
8,661.0,0.0,0.0,53.0,886.0
8,2779.0,0.0,0.0,46.0,-1.0
3,-1.0,85.0,57.0,42.0,140.0
2,-1.0,48.0,45.0,39.0,901.0
8,241.0,0.0,0.0,46.0,-1.0
7,-1.0,93.0,0.0,58.0,1116.0
7,5588.0,0.0,0.0,42.0,586.0
4,-1.0,89.0,66.0,56.0,131.0
8,4658.0,0.0,0.0,48.0,1019.0
2,-1.0,10.0,29.0,41.0,-1.0
2,-1.0,22.0,32.0,40.0,-1.0
4,-1.0,96.0,74.0,44.0,1218.0
3,-1.0,79.0,54.0,46.0,115.0
8,4225.0,0.0,0.0,44.0,683.0
3,-1.0,86.0,64.0,42.0,881.0
8,-1.0,0.0,0.0,59.0,1062.0
3,-1.0,54.0,55.0,41.0,203.0
3,-1.0,82.0,56.0,43.0,908.0
3,-1.0,67.0,53.0,38.0,312.0
3,-1.0,0.0,61.0,40.0,-1.0
4,-1.0,90.0,0.0,58.0,1019.0
7,-1.0,81.0,49.0,44.0,1119.0
3,-1.0,0.0,60.0,43.0,958.0
2,5076.0,50.0,42.0,40.0,98.0
3,-1.0,0.0,42.0,53.0,137.0
7,1965.0,55.0,0.0,42.0,189.0
2,-1.0,50.0,44.0,44.0,-1.0
5,-1.0,43.0,0.0,41.0,1245.0
6,-1.0,0.0,0.0,52.0,190.0
4,-1.0,0.0,0.0,57.0,251.0
6,-1.0,0.0,0.0,56.0,836.0
1,-1.0,13.0,16.0,25.0,1218.0
8,566.0,0.0,0.0,55.0,1019.0
7,-1.0,0.0,0.0,51.0,836.0
7,3699.0,0.0,0.0,59.0,-1.0
3,-1.0,0.0,0.0,53.0,-1.0
8,-1.0,0.0,0.0,42.0,1280.0
9,1683.0,4.0,72.0,52.0,1019.0
3,-1.0,60.0,52.0,46.0,-1.0
3,2778.0,68.0,61.0,49.0,1119.0
7,-1.0,87.0,68.0,48.0,1214.0
4,-1.0,95.0,84.0,56.0,1004.0
8,4968.0,0.0,0.0,51.0,480.0
4,-1.0,87.0,68.0,50.0,358.0
8,5299.0,0.0,0.0,46.0,-1.0
2,-1.0,0.0,35.0,30.0,877.0
6,-1.0,96.0,70.0,46.0,357.0
8,5363.0,0.0,0.0,48.0,544.0
6,3716.0,0.0,0.0,48.0,836.0
8,-1.0,96.0,0.0,48.0,1119.0
7,-1.0,0.0,0.0,55.0,683.0
7,1871.0,72.0,0.0,40.0,218.0
2,-1.0,0.0,45.0,35.0,901.0
8,734.0,0.0,0.0,48.0,1119.0
1,-1.0,36.0,10.0,28.0,-1.0
5,-1.0,98.0,63.0,52.0,1116.0
4,-1.0,99.0,74.0,54.0,848.0
7,-1.0,0.0,0.0,61.0,1097.0
1,-1.0,69.0,27.0,20.0,-1.0
8,-1.0,92.0,0.0,52.0,829.0
7,2536.0,0.0,0.0,56.0,679.0
2,-1.0,42.0,44.0,41.0,254.0
4,-1.0,84.0,77.0,54.0,1210.0
7,-1.0,0.0,61.0,36.0,1004.0
5,-1.0,85.0,70.0,43.0,1119.0
2,-1.0,51.0,47.0,41.0,804.0
8,1994.0,0.0,0.0,45.0,1019.0
7,1124.0,71.0,0.0,40.0,836.0
3,-1.0,59.0,45.0,43.0,1225.0
3,-1.0,0.0,49.0,36.0,948.0
3,-1.0,67.0,46.0,48.0,865.0
7,2290.0,0.0,0.0,48.0,1019.0
2,-1.0,31.0,40.0,37.0,801.0
3,-1.0,81.0,65.0,46.0,1146.0
1,769.0,8.0,21.0,17.0,1263.0
7,-1.0,0.0,0.0,43.0,836.0
3,-1.0,40.0,43.0,32.0,1214.0
7,5807.0,0.0,0.0,43.0,1119.0
2,-1.0,37.0,37.0,36.0,138.0
7,434.0,54.0,0.0,41.0,136.0
4,-1.0,84.0,77.0,46.0,1210.0
2,-1.0,48.0,40.0,39.0,836.0
6,-1.0,93.0,0.0,55.0,484.0
2,-1.0,0.0,24.0,28.0,958.0
3,-1.0,93.0,61.0,45.0,292.0
8,-1.0,0.0,0.0,43.0,679.0
3,2992.0,0.0,0.0,53.0,839.0
8,4601.0,0.0,0.0,53.0,-1.0
8,3221.0,0.0,0.0,52.0,-1.0
7,-1.0,96.0,54.0,41.0,-1.0
2,-1.0,48.0,29.0,25.0,1.0
3,-1.0,59.0,58.0,31.0,791.0
3,-1.0,82.0,64.0,51.0,-1.0
8,-1.0,4.0,0.0,32.0,836.0
1,-1.0,69.0,14.0,26.0,1004.0
6,-1.0,0.0,0.0,59.0,-1.0
4,1220.0,0.0,0.0,57.0,524.0
7,-1.0,4.0,67.0,55.0,1116.0
2,1659.0,62.0,27.0,37.0,234.0
7,-1.0,84.0,56.0,44.0,-1.0
8,2008.0,0.0,0.0,51.0,999.0
6,-1.0,0.0,0.0,43.0,1014.0
2,-1.0,40.0,39.0,44.0,1119.0
7,2339.0,0.0,0.0,47.0,218.0
2,-1.0,51.0,42.0,46.0,901.0
3,3140.0,82.0,64.0,45.0,1277.0
4,4316.0,98.0,71.0,53.0,999.0
8,1045.0,4.0,67.0,51.0,1054.0
3,-1.0,85.0,61.0,55.0,804.0
3,-1.0,0.0,0.0,52.0,-1.0
3,-1.0,83.0,52.0,45.0,190.0
3,2374.0,76.0,57.0,32.0,1142.0
5,-1.0,51.0,0.0,40.0,1119.0
8,5479.0,0.0,0.0,41.0,435.0
6,-1.0,0.0,0.0,43.0,1004.0
2,-1.0,52.0,32.0,45.0,1210.0
4,-1.0,98.0,78.0,49.0,1019.0
4,-1.0,81.0,0.0,55.0,-1.0
8,4793.0,0.0,0.0,52.0,319.0
8,-1.0,0.0,0.0,58.0,1019.0
3,-1.0,84.0,0.0,48.0,438.0
3,-1.0,57.0,56.0,41.0,254.0
3,-1.0,78.0,57.0,36.0,2.0
3,1311.0,60.0,59.0,34.0,1191.0
8,2718.0,0.0,0.0,66.0,1124.0
8,-1.0,0.0,0.0,51.0,-1.0
8,3815.0,0.0,0.0,48.0,969.0
4,-1.0,0.0,0.0,61.0,881.0
8,5033.0,0.0,0.0,54.0,-1.0
4,-1.0,90.0,67.0,50.0,217.0
6,-1.0,93.0,0.0,57.0,865.0
8,-1.0,84.0,0.0,31.0,213.0
7,2001.0,75.0,0.0,44.0,1166.0
3,-1.0,66.0,0.0,57.0,1119.0
8,1423.0,0.0,0.0,50.0,1019.0
5,-1.0,50.0,34.0,42.0,1285.0
8,4452.0,77.0,0.0,43.0,-1.0
4,-1.0,75.0,43.0,47.0,624.0
7,-1.0,0.0,0.0,42.0,1236.0
2,-1.0,18.0,33.0,37.0,45.0
8,-1.0,0.0,0.0,43.0,1019.0
4,-1.0,98.0,0.0,44.0,152.0
1,-1.0,10.0,19.0,30.0,1259.0
6,-1.0,0.0,0.0,43.0,877.0
6,-1.0,93.0,0.0,47.0,189.0
3,-1.0,75.0,57.0,38.0,901.0
8,3082.0,0.0,0.0,46.0,1119.0
4,-1.0,98.0,73.0,51.0,713.0
3,-1.0,79.0,52.0,44.0,1004.0
6,-1.0,55.0,48.0,32.0,350.0
8,3656.0,0.0,0.0,42.0,836.0
4,-1.0,82.0,70.0,53.0,1119.0
3,-1.0,64.0,47.0,38.0,901.0
8,3154.0,0.0,0.0,42.0,1166.0
7,-1.0,61.0,0.0,40.0,865.0
5,-1.0,79.0,56.0,38.0,257.0
3,-1.0,83.0,55.0,49.0,390.0
1,-1.0,80.0,20.0,34.0,1158.0
4,-1.0,0.0,0.0,59.0,-1.0
4,-1.0,0.0,0.0,57.0,-1.0
8,368.0,0.0,0.0,47.0,1214.0
8,4555.0,0.0,0.0,48.0,-1.0
3,-1.0,0.0,0.0,51.0,1210.0
8,1228.0,0.0,0.0,48.0,1119.0
6,-1.0,55.0,0.0,37.0,1119.0
7,-1.0,62.0,0.0,40.0,1119.0
4,4468.0,0.0,0.0,55.0,683.0
8,196.0,0.0,0.0,44.0,866.0
5,-1.0,68.0,52.0,33.0,230.0
1,-1.0,58.0,2.0,32.0,958.0
4,-1.0,99.0,80.0,50.0,1119.0
2,-1.0,42.0,35.0,46.0,805.0
4,-1.0,0.0,0.0,59.0,1004.0
2,-1.0,39.0,0.0,30.0,966.0
2,-1.0,38.0,39.0,41.0,111.0
4,-1.0,101.0,72.0,50.0,810.0
3,-1.0,0.0,66.0,44.0,901.0
3,-1.0,63.0,0.0,56.0,805.0
2,-1.0,59.0,41.0,37.0,210.0
4,-1.0,44.0,44.0,22.0,-1.0
6,-1.0,76.0,70.0,40.0,1018.0
9,241.0,0.0,0.0,57.0,411.0
4,-1.0,0.0,0.0,60.0,989.0
4,-1.0,99.0,69.0,47.0,332.0
8,2578.0,0.0,0.0,41.0,136.0
4,-1.0,0.0,0.0,60.0,-1.0
2,-1.0,55.0,41.0,39.0,107.0
8,1423.0,0.0,0.0,47.0,0.0
3,-1.0,75.0,43.0,36.0,-1.0
3,3202.0,85.0,63.0,45.0,137.0
4,-1.0,0.0,0.0,58.0,958.0
6,-1.0,88.0,0.0,48.0,153.0
8,3091.0,0.0,0.0,47.0,1280.0
8,889.0,0.0,0.0,52.0,1214.0
9,5550.0,0.0,0.0,59.0,1019.0
7,3556.0,4.0,0.0,42.0,904.0
7,-1.0,0.0,0.0,42.0,1176.0
8,3706.0,0.0,0.0,47.0,411.0
2,-1.0,48.0,36.0,39.0,138.0
2,-1.0,30.0,30.0,27.0,142.0
3,-1.0,89.0,67.0,47.0,-1.0
5,-1.0,83.0,58.0,32.0,1267.0
8,3656.0,0.0,0.0,52.0,836.0
8,5066.0,0.0,0.0,48.0,-1.0
7,461.0,56.0,48.0,34.0,1119.0
8,3460.0,0.0,0.0,50.0,771.0
7,-1.0,59.0,0.0,56.0,1119.0
6,-1.0,0.0,0.0,49.0,1166.0
8,-1.0,73.0,0.0,43.0,1214.0
3,-1.0,93.0,69.0,41.0,1189.0
4,1938.0,100.0,74.0,54.0,976.0
2,-1.0,0.0,37.0,22.0,791.0
3,-1.0,83.0,53.0,48.0,853.0
8,5068.0,0.0,0.0,53.0,1280.0
8,-1.0,0.0,0.0,47.0,-1.0
